,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
220,6621,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,1,70.15,2329,1,0.0,0.0,1.0,0.0
221,3098,0,0,1,0,71,1,2,2,1,1,1,1,1,1,2,0,24.75,1390,0,1.0,0.0,0.0,0.0
222,4585,1,0,1,1,1,1,0,2,1,1,1,1,1,1,1,1,20.2,1610,0,0.0,0.0,1.0,0.0
223,507,1,0,1,0,4,1,0,0,0,0,0,2,0,0,0,0,50.05,1326,1,0.0,0.0,0.0,1.0
224,4226,0,0,0,0,12,1,0,2,1,1,1,1,1,1,1,1,19.35,1807,0,1.0,0.0,0.0,0.0
225,4821,1,0,0,0,24,0,1,0,2,0,0,0,2,2,1,1,50.6,525,0,0.0,0.0,0.0,1.0
226,4496,0,0,1,1,31,1,0,0,2,0,2,2,2,2,1,1,81.15,2198,0,0.0,0.0,0.0,1.0
227,1521,0,0,1,0,1,1,0,0,0,0,0,0,2,0,0,0,55.2,4560,1,0.0,0.0,0.0,1.0
228,3377,1,0,0,0,30,1,2,1,0,0,0,2,0,2,0,1,89.9,2365,0,0.0,1.0,0.0,0.0
229,645,0,0,1,1,47,1,2,0,2,2,0,2,2,2,2,1,85.3,3495,0,0.0,1.0,0.0,0.0
230,1816,1,0,0,0,54,1,2,1,2,2,0,2,2,2,2,1,108.0,4756,0,0.0,1.0,0.0,0.0
231,2316,1,0,0,0,50,1,0,1,2,2,0,2,0,2,0,1,93.5,4015,0,0.0,1.0,0.0,0.0
232,6313,1,0,0,0,1,1,0,1,2,0,0,0,0,2,0,1,84.6,6175,1,0.0,0.0,0.0,1.0
233,5038,0,0,0,0,72,1,0,2,1,1,1,1,1,1,2,0,20.25,1016,0,0.0,1.0,0.0,0.0
234,1334,0,0,0,0,29,1,2,2,1,1,1,1,1,1,0,0,25.15,5529,0,0.0,0.0,1.0,0.0
235,861,1,0,0,0,2,1,2,0,0,2,0,0,0,0,0,1,54.4,269,1,0.0,0.0,0.0,1.0
236,423,0,0,0,0,10,0,1,0,0,0,0,2,0,0,2,1,29.6,2583,0,0.0,0.0,0.0,1.0
237,6977,1,0,1,0,18,1,2,1,0,0,0,0,0,0,0,1,73.15,561,0,0.0,0.0,1.0,0.0
238,54,0,1,0,0,11,1,0,1,0,2,0,0,2,2,0,1,95.0,231,1,0.0,0.0,1.0,0.0
239,6505,1,0,0,0,16,1,0,2,1,1,1,1,1,1,2,0,19.75,2456,0,0.0,0.0,0.0,1.0
240,5190,0,0,0,0,72,1,2,0,0,2,2,2,2,2,2,0,86.6,5128,0,1.0,0.0,0.0,0.0
241,4685,1,0,0,0,72,1,2,1,0,2,2,2,2,2,2,0,109.2,5946,0,1.0,0.0,0.0,0.0
242,5364,0,0,1,1,41,1,0,0,2,0,0,2,2,2,1,1,74.7,2771,0,0.0,1.0,0.0,0.0
243,6395,0,1,1,0,65,1,0,1,2,2,2,0,0,2,0,0,94.4,4999,0,0.0,0.0,1.0,0.0
244,3150,0,1,0,0,13,1,0,0,0,2,2,0,0,0,0,1,54.8,5674,0,0.0,0.0,1.0,0.0
245,129,1,1,0,0,4,1,0,1,2,0,0,0,0,0,0,0,75.35,2376,0,0.0,0.0,1.0,0.0
246,187,1,0,0,0,41,1,2,0,0,0,2,0,0,2,1,0,65.0,2187,0,0.0,0.0,0.0,1.0
247,7012,1,1,0,0,15,1,0,1,0,2,0,0,0,0,0,1,74.4,146,1,0.0,0.0,1.0,0.0
248,207,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,48.55,4051,1,0.0,0.0,0.0,1.0
249,655,1,0,0,0,42,1,2,1,2,2,2,0,0,2,1,1,99.0,3653,0,0.0,0.0,1.0,0.0
250,2854,0,0,1,0,51,1,0,1,2,2,2,0,2,0,1,1,93.5,3921,0,0.0,0.0,1.0,0.0
251,3232,0,0,1,1,2,1,0,1,0,0,0,0,0,0,0,0,70.4,864,1,0.0,0.0,1.0,0.0
252,6700,1,1,1,0,1,0,1,0,0,2,0,0,2,0,0,0,40.2,3414,1,0.0,0.0,1.0,0.0
253,2297,1,0,0,1,32,1,2,0,0,2,2,2,2,2,1,0,83.7,2280,0,0.0,1.0,0.0,0.0
254,2571,1,0,0,0,10,1,0,2,1,1,1,1,1,1,0,1,19.85,1529,0,0.0,0.0,0.0,1.0
255,2883,0,0,1,1,67,0,1,0,0,2,2,2,2,2,2,1,59.55,3494,0,0.0,0.0,1.0,0.0
256,4991,0,0,1,1,61,1,2,1,2,2,2,2,2,2,2,0,115.1,5524,0,0.0,1.0,0.0,0.0
257,4727,1,0,0,0,50,1,2,1,2,2,2,2,2,2,1,0,114.35,4775,0,0.0,1.0,0.0,0.0
258,3504,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,44.6,6021,1,0.0,1.0,0.0,0.0
259,3560,0,1,1,0,29,0,1,0,2,0,2,0,0,2,0,1,45.0,416,0,0.0,0.0,1.0,0.0
260,5171,1,1,0,0,3,0,1,0,0,0,2,0,0,2,0,1,41.15,583,1,0.0,0.0,1.0,0.0
261,2523,1,1,0,0,13,1,2,1,0,2,2,0,2,2,0,1,106.9,660,1,0.0,0.0,1.0,0.0
262,5331,1,1,1,0,57,1,2,1,0,2,0,0,0,2,0,1,89.85,4178,0,0.0,0.0,1.0,0.0
263,5394,0,0,0,0,31,0,1,0,2,2,0,2,0,2,2,1,49.85,942,0,1.0,0.0,0.0,0.0
264,1311,0,0,1,0,45,1,2,1,2,2,2,2,2,2,1,0,113.3,4263,0,0.0,0.0,0.0,1.0
265,76,0,0,1,1,61,1,2,0,2,2,2,2,2,2,2,0,88.1,4589,0,0.0,0.0,0.0,1.0
266,4463,1,0,0,0,50,1,2,2,1,1,1,1,1,1,2,0,24.9,363,0,1.0,0.0,0.0,0.0
267,2237,0,1,0,0,19,1,0,1,2,2,0,2,2,2,0,1,105.0,1633,0,0.0,0.0,0.0,1.0
268,4481,1,0,0,0,59,1,0,2,1,1,1,1,1,1,2,0,19.35,196,1,0.0,0.0,0.0,1.0
269,4988,0,0,1,0,71,1,2,2,1,1,1,1,1,1,2,1,24.25,1241,0,0.0,1.0,0.0,0.0
270,3063,0,1,0,0,16,1,0,1,0,0,0,2,2,2,0,1,94.45,930,1,0.0,0.0,1.0,0.0
271,5420,1,0,1,0,57,1,0,0,2,2,0,2,0,0,2,1,59.75,2987,0,0.0,0.0,1.0,0.0
272,4517,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,24.8,2044,1,1.0,0.0,0.0,0.0
273,3310,1,1,1,0,20,1,2,1,0,2,0,2,2,2,0,0,107.05,1790,0,0.0,0.0,1.0,0.0
274,4207,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,70.6,5513,1,0.0,0.0,0.0,1.0
275,4562,1,0,1,0,5,1,2,1,0,2,0,2,0,0,0,1,85.4,3422,1,0.0,0.0,1.0,0.0
276,3127,0,0,1,0,52,1,2,1,0,2,2,0,2,2,0,1,105.05,4658,1,0.0,0.0,1.0,0.0
277,2223,1,1,1,0,21,1,0,0,2,2,0,0,0,2,0,1,64.95,615,0,1.0,0.0,0.0,0.0
278,6106,1,0,0,0,14,0,1,0,0,0,2,2,2,2,0,1,55.0,5873,0,0.0,0.0,1.0,0.0
279,2899,0,0,0,0,5,1,0,0,0,2,0,0,0,0,0,0,50.55,2089,0,1.0,0.0,0.0,0.0
280,199,0,0,0,0,6,1,0,0,2,2,0,0,0,0,0,0,55.15,2803,0,0.0,0.0,0.0,1.0
281,5855,0,0,0,0,10,1,0,0,0,2,0,0,0,0,0,0,51.2,4212,0,0.0,0.0,1.0,0.0
282,1411,0,0,0,1,1,1,2,2,1,1,1,1,1,1,0,0,25.4,2155,0,0.0,0.0,0.0,1.0
283,6747,0,0,0,0,68,1,2,0,2,0,0,0,0,0,0,0,54.45,3176,0,0.0,0.0,0.0,1.0
284,6698,1,0,1,1,18,1,0,1,0,0,2,0,2,2,0,0,95.15,1306,1,0.0,0.0,0.0,1.0
285,4399,0,0,0,0,22,1,2,1,0,0,0,0,0,0,1,1,76.0,1316,0,0.0,1.0,0.0,0.0
286,2685,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,1,44.35,6383,0,0.0,0.0,1.0,0.0
287,3967,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,70.0,5501,1,0.0,0.0,1.0,0.0
288,2436,1,1,0,0,8,1,0,1,0,2,0,0,0,0,0,1,74.5,4955,1,0.0,0.0,1.0,0.0
289,2504,1,0,0,0,10,1,0,0,0,0,0,0,0,0,0,1,44.85,3698,1,0.0,1.0,0.0,0.0
290,5334,1,1,0,0,24,1,2,1,0,0,0,0,0,0,0,1,76.1,1213,1,0.0,0.0,1.0,0.0
291,2620,1,0,0,0,35,1,0,0,2,2,2,0,0,0,1,0,61.2,1655,0,0.0,0.0,0.0,1.0
292,1576,1,0,1,1,23,1,0,1,0,2,2,2,0,0,1,0,86.8,1544,0,0.0,0.0,0.0,1.0
293,3421,0,1,0,0,6,1,0,1,0,0,0,0,2,2,0,1,89.35,4686,0,0.0,0.0,1.0,0.0
294,1071,0,0,0,0,12,1,0,2,1,1,1,1,1,1,0,0,19.7,1823,0,0.0,0.0,0.0,1.0
295,5828,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,20.25,1611,0,0.0,0.0,0.0,1.0
296,4646,0,0,1,1,71,1,0,1,0,0,2,0,0,0,2,0,76.05,4517,0,0.0,0.0,1.0,0.0
297,4861,1,1,1,0,35,1,2,1,0,0,2,0,2,2,0,1,100.8,2977,0,0.0,0.0,1.0,0.0
298,2079,1,0,1,1,40,1,2,0,0,0,2,0,2,2,0,1,74.55,2613,0,0.0,0.0,1.0,0.0
299,4535,0,0,0,1,1,1,0,1,2,0,0,0,0,0,0,1,73.6,5668,1,0.0,0.0,0.0,1.0
300,609,1,0,0,0,23,1,0,0,0,0,0,0,2,2,1,1,64.9,922,0,1.0,0.0,0.0,0.0
301,5757,0,1,0,0,4,1,2,1,0,0,0,0,2,2,0,1,95.45,3387,1,0.0,0.0,1.0,0.0
302,5881,1,0,0,0,4,1,0,1,0,0,2,2,0,2,0,1,90.4,3083,0,0.0,0.0,1.0,0.0
303,5810,0,0,1,1,68,0,1,0,0,2,2,2,2,2,2,0,60.3,3498,0,0.0,1.0,0.0,0.0
304,1534,1,0,0,1,38,1,2,1,0,2,0,0,0,0,0,1,81.85,2732,0,0.0,0.0,0.0,1.0
305,860,1,0,1,1,52,1,2,2,1,1,1,1,1,1,2,0,24.8,417,0,0.0,0.0,0.0,1.0
306,163,1,1,1,0,32,1,2,1,0,0,0,0,0,0,0,1,74.9,1943,1,0.0,0.0,1.0,0.0
307,2886,1,0,1,1,29,1,0,0,0,0,2,2,2,2,2,0,75.55,1683,0,0.0,0.0,0.0,1.0
308,2213,1,1,1,1,38,1,2,1,0,2,0,0,2,2,0,0,101.15,3220,0,0.0,0.0,1.0,0.0
309,2872,1,0,0,1,48,1,2,0,2,0,2,0,2,2,1,1,78.75,3173,0,0.0,1.0,0.0,0.0
310,755,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,19.25,1480,0,1.0,0.0,0.0,0.0
311,5175,0,0,0,0,22,1,0,1,2,0,0,2,0,2,0,1,89.05,1460,0,0.0,0.0,1.0,0.0
312,1068,0,0,0,0,43,1,2,1,2,2,2,2,2,2,2,0,115.05,4134,0,0.0,1.0,0.0,0.0
313,1923,0,1,1,0,5,1,0,1,0,0,0,0,0,0,0,1,69.35,2954,0,0.0,0.0,1.0,0.0
314,5355,1,0,0,0,5,1,0,1,0,0,0,0,2,0,0,1,80.6,3547,1,0.0,0.0,1.0,0.0
315,3548,1,0,1,1,51,1,2,1,2,2,0,2,2,2,1,0,110.05,4697,0,0.0,1.0,0.0,0.0
316,2792,1,0,0,0,71,1,0,2,1,1,1,1,1,1,2,1,19.9,643,0,0.0,1.0,0.0,0.0
317,1593,0,0,1,1,38,1,0,0,2,2,0,2,2,2,1,0,80.3,2658,1,0.0,1.0,0.0,0.0
318,1961,1,1,1,0,24,1,0,1,0,0,2,0,2,2,0,1,93.15,1867,1,0.0,0.0,1.0,0.0
319,4800,1,0,1,0,35,1,2,1,0,0,0,2,2,0,0,1,91.5,2813,0,0.0,1.0,0.0,0.0
320,3542,0,1,0,0,54,1,2,0,2,2,0,2,2,2,1,0,82.45,3700,1,1.0,0.0,0.0,0.0
321,6963,0,0,1,1,72,0,1,0,0,2,2,2,2,2,2,1,60.0,3633,0,0.0,0.0,1.0,0.0
322,6142,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,44.8,3748,0,0.0,0.0,1.0,0.0
323,5049,0,0,1,1,9,1,0,0,2,0,0,0,0,0,1,0,48.6,3600,0,0.0,0.0,0.0,1.0
324,6087,1,0,0,0,69,0,1,0,2,2,0,2,2,2,2,1,60.05,3568,0,1.0,0.0,0.0,0.0
325,3515,0,0,1,0,52,1,2,1,0,2,0,2,2,2,0,1,102.7,4322,0,0.0,1.0,0.0,0.0
326,4047,0,1,1,0,11,1,0,1,0,0,0,2,2,0,0,1,82.9,6284,0,0.0,0.0,1.0,0.0
327,4107,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,1,70.35,708,1,0.0,0.0,1.0,0.0
328,4042,0,1,1,1,28,0,1,0,0,0,0,0,2,0,0,1,35.9,6494,0,0.0,0.0,1.0,0.0
329,1887,0,1,0,0,17,1,2,1,0,0,2,0,0,0,0,1,82.65,869,0,0.0,1.0,0.0,0.0
330,6601,0,0,1,1,35,1,0,2,1,1,1,1,1,1,2,1,19.85,5709,0,0.0,0.0,0.0,1.0
331,6682,0,0,0,0,8,1,0,2,1,1,1,1,1,1,1,1,19.2,1070,0,0.0,0.0,0.0,1.0
332,1638,1,0,0,0,46,1,2,1,0,2,2,0,2,0,1,1,94.9,3761,0,0.0,1.0,0.0,0.0
333,75,0,0,0,0,7,1,2,1,0,0,0,0,0,0,0,1,73.85,4306,1,0.0,0.0,1.0,0.0
334,1985,0,0,0,0,2,1,2,1,0,0,2,0,0,0,0,0,80.6,988,1,0.0,0.0,0.0,1.0
335,3020,1,0,1,1,68,1,2,0,0,2,2,2,0,2,1,1,75.8,4426,1,1.0,0.0,0.0,0.0
336,4738,0,0,0,0,43,1,2,1,0,2,2,0,2,2,2,1,104.6,4031,1,0.0,0.0,1.0,0.0
337,1419,0,0,0,0,68,1,2,0,2,2,2,2,2,2,2,1,88.15,5017,0,0.0,0.0,1.0,0.0
338,5664,0,0,0,0,36,1,0,1,0,2,0,0,2,2,0,1,94.8,3087,0,0.0,1.0,0.0,0.0
339,924,1,0,1,0,63,1,2,1,0,2,2,0,2,2,0,1,103.4,5270,1,0.0,0.0,1.0,0.0
340,4286,0,1,0,0,32,1,0,0,0,2,0,2,0,0,0,0,54.65,1384,0,1.0,0.0,0.0,0.0
341,4885,0,0,1,0,71,1,2,0,2,2,2,2,2,2,2,0,85.75,5054,0,0.0,1.0,0.0,0.0
342,5324,0,0,1,1,66,1,2,0,2,2,2,0,0,0,0,1,67.45,3834,0,1.0,0.0,0.0,0.0
343,6792,1,0,0,0,63,1,0,2,1,1,1,1,1,1,1,0,20.5,596,0,0.0,0.0,0.0,1.0
344,4197,0,0,0,1,41,1,0,2,1,1,1,1,1,1,1,1,20.25,6250,0,0.0,1.0,0.0,0.0
345,17,0,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,72.1,5622,0,0.0,0.0,1.0,0.0
346,1370,0,0,0,0,2,1,0,1,0,0,0,0,2,2,0,1,90.4,1169,1,0.0,0.0,1.0,0.0
347,6332,0,0,1,0,70,1,0,2,1,1,1,1,1,1,2,0,19.45,558,0,1.0,0.0,0.0,0.0
348,4429,0,0,0,0,23,0,1,0,0,0,0,0,2,2,0,1,44.95,6523,0,0.0,0.0,1.0,0.0
349,3253,0,1,1,0,64,1,0,1,2,2,2,0,0,2,1,0,97.0,5175,0,1.0,0.0,0.0,0.0
350,346,1,0,1,1,37,1,2,0,2,0,2,2,0,0,2,1,62.8,1916,0,0.0,1.0,0.0,0.0
351,3651,1,0,0,1,17,1,0,0,0,0,0,0,0,0,1,0,44.6,5385,0,0.0,0.0,0.0,1.0
352,2887,0,1,0,0,7,1,0,1,0,0,0,0,2,2,0,1,89.15,4739,0,0.0,0.0,1.0,0.0
353,126,1,0,1,1,4,1,2,1,0,2,2,0,0,0,0,1,84.8,3201,1,1.0,0.0,0.0,0.0
354,428,0,1,0,0,21,0,1,0,2,0,0,0,2,0,0,1,41.9,6180,1,0.0,0.0,1.0,0.0
355,3191,0,0,0,0,10,1,0,1,0,0,0,0,0,2,0,1,80.25,6194,1,1.0,0.0,0.0,0.0
356,2341,0,1,0,0,16,1,2,0,2,0,0,0,0,0,0,1,54.1,6293,0,0.0,0.0,1.0,0.0
357,6344,1,0,1,0,64,1,2,1,0,2,0,2,2,2,2,1,105.25,5392,0,0.0,0.0,1.0,0.0
358,6392,1,1,1,0,27,0,1,0,2,0,0,0,0,0,0,0,30.75,6040,1,0.0,1.0,0.0,0.0
359,6931,1,0,1,1,42,1,2,1,2,0,0,0,2,2,1,0,97.1,3433,0,0.0,0.0,1.0,0.0
360,6545,1,0,0,1,5,1,0,2,1,1,1,1,1,1,0,0,20.2,6133,0,0.0,0.0,0.0,1.0
361,3717,0,0,0,0,41,1,0,1,0,2,0,2,2,2,2,1,98.8,3385,0,1.0,0.0,0.0,0.0
362,60,1,0,1,0,58,1,0,0,0,0,2,0,0,0,1,0,50.3,2484,0,0.0,1.0,0.0,0.0
363,3669,0,0,0,0,47,1,0,2,1,1,1,1,1,1,2,1,20.55,6432,0,0.0,0.0,0.0,1.0
364,2506,1,0,0,0,18,1,0,1,0,0,0,2,0,0,0,1,75.9,673,0,1.0,0.0,0.0,0.0
365,683,1,0,0,0,5,1,0,1,0,0,2,0,2,2,0,0,96.5,4173,1,1.0,0.0,0.0,0.0
366,6406,1,0,1,0,23,1,0,0,2,0,0,0,0,2,0,1,59.95,742,0,1.0,0.0,0.0,0.0
367,5191,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,19.15,1478,0,0.0,0.0,0.0,1.0
368,6739,1,0,1,0,71,1,2,1,0,0,2,0,2,2,1,1,98.65,5482,0,0.0,1.0,0.0,0.0
369,2457,1,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,112.6,6074,0,0.0,1.0,0.0,0.0
370,4652,1,0,1,1,33,1,0,2,1,1,1,1,1,1,1,0,20.6,5456,0,0.0,0.0,0.0,1.0
371,159,1,0,0,0,2,1,2,1,0,0,0,0,2,0,0,1,85.65,1358,1,0.0,0.0,1.0,0.0
372,4339,1,0,0,1,24,0,1,0,2,0,0,2,0,0,2,0,35.75,6136,0,0.0,0.0,0.0,1.0
373,1930,0,0,1,1,56,1,2,1,0,2,2,2,0,2,1,1,99.75,4643,0,0.0,1.0,0.0,0.0
374,4872,1,0,0,0,37,1,0,1,0,2,0,0,2,2,0,1,96.1,3150,0,0.0,1.0,0.0,0.0
375,5093,0,0,0,0,43,1,2,0,0,2,2,2,2,2,1,0,85.1,3162,0,0.0,1.0,0.0,0.0
376,4365,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,25.35,2154,0,0.0,0.0,0.0,1.0
377,6762,0,0,1,0,25,1,2,1,0,0,2,2,2,2,0,1,104.95,2222,1,1.0,0.0,0.0,0.0
378,1979,0,0,0,0,61,1,2,0,2,2,2,2,2,2,2,0,89.65,4438,0,0.0,0.0,1.0,0.0
379,4032,1,0,0,0,17,1,2,1,0,0,2,2,0,0,1,0,86.75,751,0,0.0,0.0,1.0,0.0
380,4010,0,0,1,0,41,1,0,1,0,2,2,2,0,0,1,1,86.2,2895,0,1.0,0.0,0.0,0.0
381,4904,1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,50.65,4232,1,0.0,0.0,0.0,1.0
382,5830,1,1,1,1,72,0,1,0,2,2,2,2,2,2,2,1,64.8,4002,0,1.0,0.0,0.0,0.0
383,3655,1,0,0,0,1,1,2,1,0,2,0,0,0,2,0,1,90.85,6327,1,0.0,1.0,0.0,0.0
384,4667,1,0,0,0,48,1,2,1,0,2,2,0,2,2,2,1,108.1,4285,0,1.0,0.0,0.0,0.0
385,3453,1,1,1,0,11,1,0,2,1,1,1,1,1,1,0,0,19.95,1761,1,0.0,0.0,0.0,1.0
386,363,0,1,1,0,55,1,2,1,0,2,2,0,0,0,0,1,85.45,4120,1,0.0,0.0,1.0,0.0
387,1163,0,0,0,0,42,0,1,0,2,2,2,2,0,2,1,1,54.75,1984,0,0.0,0.0,1.0,0.0
388,6213,1,0,0,0,44,1,2,1,0,0,2,0,0,2,0,1,90.4,3475,0,0.0,0.0,0.0,1.0
389,3924,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,44.0,3734,0,0.0,0.0,1.0,0.0
390,2518,0,0,0,0,27,1,2,1,0,0,0,0,2,2,0,1,95.6,2243,0,1.0,0.0,0.0,0.0
391,6880,1,1,1,0,27,1,2,0,0,2,2,2,2,2,0,1,84.8,1945,0,1.0,0.0,0.0,0.0
392,133,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,44.3,6299,0,0.0,0.0,1.0,0.0
393,7024,0,0,0,0,19,1,0,2,1,1,1,1,1,1,0,0,19.9,3164,0,0.0,0.0,0.0,1.0
394,2777,0,1,1,0,42,1,2,1,0,0,0,0,2,2,0,1,95.05,3370,0,0.0,0.0,1.0,0.0
395,2068,0,0,0,0,66,1,2,0,2,2,2,2,2,2,2,1,90.05,4887,0,0.0,1.0,0.0,0.0
396,99,1,1,1,0,33,1,2,1,2,0,2,2,2,2,0,1,109.9,3188,0,1.0,0.0,0.0,0.0
397,4677,0,0,0,0,34,1,0,1,0,2,0,0,0,0,0,1,73.95,2181,1,0.0,1.0,0.0,0.0
398,1727,1,1,0,0,33,0,1,0,0,0,2,2,2,2,0,1,54.6,1353,0,0.0,0.0,1.0,0.0
399,4156,0,0,1,1,23,1,0,2,1,1,1,1,1,1,1,0,20.05,3545,0,0.0,0.0,0.0,1.0
400,1566,0,0,0,0,32,1,0,2,1,1,1,1,1,1,1,0,19.75,5062,0,1.0,0.0,0.0,0.0
401,6640,0,0,0,0,11,1,0,2,1,1,1,1,1,1,1,0,20.05,2010,0,0.0,1.0,0.0,0.0
402,670,1,0,1,1,69,1,2,1,0,0,2,0,2,2,0,1,99.45,5523,1,0.0,1.0,0.0,0.0
403,2135,0,0,1,0,68,1,0,0,2,0,0,2,0,0,1,0,55.9,3294,0,1.0,0.0,0.0,0.0
404,3906,1,0,0,0,20,1,0,2,1,1,1,1,1,1,2,1,19.7,3581,0,0.0,0.0,0.0,1.0
405,5396,1,0,0,0,72,1,0,2,1,1,1,1,1,1,2,1,19.8,862,0,0.0,1.0,0.0,0.0
406,3329,1,0,1,1,60,1,2,1,2,0,2,0,2,0,1,1,95.4,4792,0,1.0,0.0,0.0,0.0
407,65,1,1,1,1,32,1,0,1,0,2,0,0,2,2,0,1,93.95,2469,0,0.0,0.0,0.0,1.0
408,3366,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,19.9,1492,1,0.0,0.0,0.0,1.0
409,5666,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,19.6,1486,1,0.0,0.0,0.0,1.0
410,217,1,1,0,0,3,1,2,1,0,2,0,0,0,0,0,1,81.35,1965,1,0.0,0.0,1.0,0.0
411,2921,0,0,1,0,46,1,2,2,1,1,1,1,1,1,1,1,24.45,126,0,1.0,0.0,0.0,0.0
412,3721,0,0,1,0,29,1,2,1,0,0,0,0,0,0,0,1,74.95,1765,0,0.0,0.0,1.0,0.0
413,4233,1,0,0,0,51,1,2,1,0,2,2,2,0,0,0,1,87.35,3795,0,0.0,0.0,1.0,0.0
414,1340,0,1,1,0,48,1,0,1,0,0,0,0,0,0,0,1,70.65,3070,0,1.0,0.0,0.0,0.0
415,5618,0,0,1,1,16,1,0,1,0,2,0,0,0,0,0,0,73.25,364,0,1.0,0.0,0.0,0.0
416,3280,1,0,1,0,70,1,2,1,0,2,2,2,0,2,2,1,98.7,5414,0,1.0,0.0,0.0,0.0
417,3734,0,0,1,1,40,1,2,2,1,1,1,1,1,1,2,1,24.8,53,0,0.0,0.0,0.0,1.0
418,391,0,0,1,1,22,1,0,1,0,2,0,0,0,2,0,0,83.3,1406,1,0.0,0.0,1.0,0.0
419,3950,0,1,0,0,1,1,0,1,0,0,2,0,0,0,0,1,75.3,5769,1,1.0,0.0,0.0,0.0
420,1522,0,0,1,1,5,1,2,2,1,1,1,1,1,1,0,1,24.3,584,0,0.0,0.0,0.0,1.0
421,3978,0,0,0,0,7,1,0,1,0,0,0,0,0,0,0,1,69.85,4328,0,1.0,0.0,0.0,0.0
422,5445,1,0,0,1,29,1,2,1,0,2,2,2,0,2,1,0,100.55,2446,0,0.0,1.0,0.0,0.0
423,2765,1,0,1,1,44,1,2,2,1,1,1,1,1,1,1,0,25.7,214,0,0.0,0.0,0.0,1.0
424,5768,0,0,0,0,10,0,1,0,2,2,2,0,0,0,0,0,40.7,3805,0,1.0,0.0,0.0,0.0
425,1389,0,1,1,0,55,1,2,0,0,0,0,0,0,0,0,0,51.65,2450,0,1.0,0.0,0.0,0.0
426,1931,1,1,1,0,52,1,2,1,0,2,2,0,2,2,1,1,105.1,4477,0,1.0,0.0,0.0,0.0
427,6164,0,0,1,1,10,1,2,1,0,0,0,0,0,2,0,0,85.95,6237,0,0.0,0.0,1.0,0.0
428,3044,1,0,0,0,18,1,2,1,0,0,0,0,0,0,0,1,75.6,720,0,1.0,0.0,0.0,0.0
429,4362,0,0,1,0,68,1,2,0,2,0,0,2,0,0,1,0,58.25,3399,0,1.0,0.0,0.0,0.0
430,6399,0,0,1,1,61,1,0,2,1,1,1,1,1,1,0,1,19.4,340,1,0.0,0.0,0.0,1.0
431,5527,0,0,1,1,72,0,1,0,2,2,2,2,2,2,2,1,65.2,4044,0,0.0,1.0,0.0,0.0
432,1476,1,0,0,0,2,1,0,0,2,0,2,0,0,0,0,0,53.45,353,0,0.0,0.0,1.0,0.0
433,2052,1,0,0,0,12,1,0,0,0,0,0,0,0,0,0,1,45.4,4345,1,1.0,0.0,0.0,0.0
434,4293,1,0,1,0,41,1,0,2,1,1,1,1,1,1,2,1,19.75,6319,0,0.0,0.0,1.0,0.0
435,1590,0,0,0,0,26,0,1,0,0,0,2,2,2,0,0,1,44.45,343,0,0.0,1.0,0.0,0.0
436,3512,1,0,1,0,36,1,0,2,1,1,1,1,1,1,1,0,20.85,5624,0,1.0,0.0,0.0,0.0
437,3058,1,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,114.05,6196,0,0.0,1.0,0.0,0.0
438,4163,1,0,1,0,35,1,2,1,0,0,0,2,0,2,0,1,89.85,2744,0,1.0,0.0,0.0,0.0
439,2501,1,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,55.05,4559,0,0.0,0.0,0.0,1.0
440,525,0,0,1,1,16,1,2,1,2,0,2,2,2,2,0,1,112.95,1456,0,0.0,0.0,1.0,0.0
441,3993,0,1,0,0,49,1,2,1,2,0,0,0,2,2,0,0,101.55,4290,0,0.0,1.0,0.0,0.0
442,118,0,0,1,0,54,1,2,1,2,2,2,2,2,2,1,1,114.65,4944,0,0.0,0.0,0.0,1.0
